College Code,College Name,College Type,Location,Branch,Category,Year,Rank,Round,Data Source
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electrical and Electronics Engineering (EEE)","STK",2024,2847,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electrical and Electronics Engineering (EEE)","STR",2024,2706,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electronics and Communication Engineering (ECE)","1G",2024,3600,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electronics and Communication Engineering (ECE)","1K",2024,1925,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electronics and Communication Engineering (ECE)","1R",2024,2969,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electronics and Communication Engineering (ECE)","2AG",2024,4046,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electronics and Communication Engineering (ECE)","2AK",2024,3166,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electronics and Communication Engineering (ECE)","2AR",2024,312,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electronics and Communication Engineering (ECE)","2BG",2024,5895,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electronics and Communication Engineering (ECE)","2BK",2024,4378,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electronics and Communication Engineering (ECE)","2BR",2024,3303,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electronics and Communication Engineering (ECE)","3AG",2024,357,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electronics and Communication Engineering (ECE)","3AK",2024,1926,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electronics and Communication Engineering (ECE)","3AR",2024,3409,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electronics and Communication Engineering (ECE)","3BG",2024,4016,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electronics and Communication Engineering (ECE)","3BK",2024,1868,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electronics and Communication Engineering (ECE)","3BR",2024,577,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electronics and Communication Engineering (ECE)","GM",2024,5540,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electronics and Communication Engineering (ECE)","SCG",2024,4117,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electronics and Communication Engineering (ECE)","SCK",2024,2372,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electronics and Communication Engineering (ECE)","SCR",2024,5335,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electronics and Communication Engineering (ECE)","STG",2024,5340,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electronics and Communication Engineering (ECE)","STK",2024,4353,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electronics and Communication Engineering (ECE)","STR",2024,5896,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","mechanical Engineering","1G",2024,3124,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","mechanical Engineering","1K",2024,3374,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","mechanical Engineering","1R",2024,3418,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","mechanical Engineering","2AG",2024,2507,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","mechanical Engineering","2AK",2024,271,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","mechanical Engineering","2AR",2024,4259,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","mechanical Engineering","2BG",2024,5869,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","mechanical Engineering","2BK",2024,3890,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","mechanical Engineering","2BR",2024,5433,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","mechanical Engineering","3AG",2024,4032,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","mechanical Engineering","3AK",2024,1705,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","mechanical Engineering","3AR",2024,5898,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","mechanical Engineering","3BG",2024,3028,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","mechanical Engineering","3BK",2024,974,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","mechanical Engineering","3BR",2024,708,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","mechanical Engineering","GM",2024,2172,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","mechanical Engineering","SCG",2024,4788,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","mechanical Engineering","SCK",2024,1970,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","mechanical Engineering","SCR",2024,3476,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","mechanical Engineering","STG",2024,2838,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","mechanical Engineering","STK",2024,2087,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","mechanical Engineering","STR",2024,3530,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Aeronautical Engineering","1G",2024,5424,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Aeronautical Engineering","1K",2024,5857,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Aeronautical Engineering","1R",2024,2291,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Aeronautical Engineering","2AG",2024,5003,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Aeronautical Engineering","2AK",2024,5178,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Aeronautical Engineering","2AR",2024,5897,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Aeronautical Engineering","2BG",2024,5161,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Aeronautical Engineering","2BK",2024,4510,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Aeronautical Engineering","2BR",2024,1113,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Aeronautical Engineering","3AG",2024,1076,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Aeronautical Engineering","3AK",2024,2970,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Aeronautical Engineering","3AR",2024,4957,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Aeronautical Engineering","3BG",2024,5285,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Aeronautical Engineering","3BK",2024,2894,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Aeronautical Engineering","3BR",2024,5869,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Aeronautical Engineering","GM",2024,3554,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Aeronautical Engineering","SCG",2024,1461,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Aeronautical Engineering","SCK",2024,4042,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Aeronautical Engineering","SCR",2024,161,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Aeronautical Engineering","STG",2024,1204,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Aeronautical Engineering","STK",2024,1794,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Aeronautical Engineering","STR",2024,151,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","1G",2024,3789,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","1K",2024,3015,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","1R",2024,5604,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","2AG",2024,2138,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","2AK",2024,4253,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","2AR",2024,3108,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","2BG",2024,5761,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","2BK",2024,2967,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","2BR",2024,3501,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","3AG",2024,3082,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","3AK",2024,5824,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","3AR",2024,1722,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","3BG",2024,2278,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","3BK",2024,1008,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","3BR",2024,4120,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","GM",2024,104,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","SCG",2024,5988,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","SCK",2024,1135,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","SCR",2024,2578,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","STG",2024,3109,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","STK",2024,5108,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","STR",2024,2706,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Civil Engineering","1G",2024,2775,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Civil Engineering","1K",2024,3700,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Civil Engineering","1R",2024,2075,"FIRST","current"
"68f1152aac0ce5fe833afd0b","Dr. Ambedkar Institute of Technology","Private","Karnataka, India","Civil Engineering","2AG",2024,3606,"FIRST","current"
